"img_3.png",400,250,433.96666717529297,258,"node"
"img_3.png",497.88503302514124,195.22147477075268,529.1850322622017,205.22147477075268,"node"
"img_3.png",602.5087827334538,230.5626853234751,645.5421155581608,238.5626853234751,"node"
"img_3.png",709.726322806612,241.7304334573445,741.5429903633747,249.7304334573445,"node"
"img_3.png",707.6729410727885,217.27736256565885,728.689607485142,225.27736256565885,"node"
"img_3.png",703.5805806026515,193.08187459039652,730.2305802211818,203.08187459039652,"node"
"img_3.png",590.8515364487495,185.16070864796524,606.334870036396,193.16070864796524,"node"
"img_3.png",696.5939493784216,163.14900365376548,729.9272814401892,171.14900365376548,"node"
"img_3.png",683.0024870126563,128.82088827986865,698.0358207910376,136.82088827986865,"node"
"img_3.png",568.2695115357617,144.08415782130754,613.1695130616406,154.08415782130754,"node"
"img_3.png",655.643346928256,80.60335057372043,686.3766805159025,90.60335057372043,"node"
"img_3.png",536.1816196706515,109.91402360092741,567.8649521138888,117.91402360092741,"node"
"img_3.png",617.5556356247523,40.41219216552642,662.8723012741664,50.41219216552642,"node"
"img_3.png",589.2044125093412,16.958020648140405,596.6377459062528,24.958020648140405,"node"
"img_3.png",496.60406111031506,84.79734118885435,510.77072809487316,92.79734118885435,"node"
"img_3.png",562.9833335876465,1.1205820949438987,593.4166660308838,7.120582094943899,"node"
"img_3.png",386.08163415015173,158.89434837048464,421.83163415015173,166.89434837048464,"node"
"img_3.png",416.9833335876465,67,443.8333339691162,75,"node"
"img_3.png",307.067491408954,102.71382205188482,334.7674921718935,110.71382205188482,"node"
"img_3.png",278.7200291204541,2.4999828274111735,300.67002988339357,10.499982827411174,"node"
"img_3.png",248.28896617970673,21.81212261439009,314.6556348808786,29.81212261439009,"node"
"img_3.png",220.51831418611283,44.7860039300549,245.4849813614058,52.7860039300549,"node"
"img_3.png",195.84603291099495,71.0593149421261,243.162698560409,81.0593149421261,"node"
"img_3.png",316.9833335876465,254,341.86666679382324,262,"node"
"img_3.png",239.09307753874216,156.20400415735182,300.74307906462104,164.20400415735182,"node"
"img_3.png",161.27651268964595,84.10879438229335,189.92651230817623,92.10879438229335,"node"
"img_3.png",147.95718281418038,106.10162205077344,166.94051640182687,114.10162205077344,"node"
"img_3.png",136.52487809136807,129.1318505757293,180.67487961724697,137.1318505757293,"node"
"img_3.png",220.36095187853437,203.51595290553448,270.7776198167668,213.51595290553448,"node"
"img_3.png",142.2461490530127,155.0885272883748,168.69614981595214,163.0885272883748,"node"
"img_3.png",136.57757736997917,172.53459703654497,161.57757736997917,180.53459703654497,"node"
"img_3.png",132.01563910153232,190.30217351220938,191.44897345211825,200.30217351220938,"node"
"img_3.png",128.57833813386628,208.32113620825243,191.66167019563386,218.32113620825243,"node"
"img_3.png",213.98333358764648,253.99999999999997,220.11666679382324,260,"node"
"img_3.png",115.51317544231256,223.59040040008188,164.36317391643365,231.59040040008188,"node"
"img_3.png",114.3660357360232,238.77597159152978,145.032701766907,246.77597159152978,"node"
"img_3.png",113.98333358764648,253.99999999999997,148.78333282470703,262,"node"
"img_3.png",114.3660357360232,269.22402840847025,181.94937161248805,279.22402840847025,"node"
"img_3.png",115.51317544231256,284.4095995999182,155.27984185466607,294.4095995999182,"node"
"img_3.png",220.36095187853437,304.48404709446555,244.1609511155949,312.48404709446555,"node"
"img_3.png",131.26297935838937,297.4151952558989,185.06297859544992,305.4151952558989,"node"
"img_3.png",133.80522344859912,311.7161843686637,161.5385570362456,319.7161843686637,"node"
"img_3.png",137.06280002147213,325.8713773906431,179.74613437205807,335.8713773906431,"node"
"img_3.png",141.02748015586667,339.84501707576317,185.04414656822019,346.84501707576317,"node"
"img_3.png",145.68924872567686,353.6018047974355,188.67258231332335,361.6018047974355,"node"
"img_3.png",239.0930775387422,351.7959958426482,261.0930775387422,357.7959958426482,"node"
"img_3.png",142.69934273391715,404.7888999938368,170.41600990921012,412.7888999938368,"node"
"img_3.png",386.08163415015173,349.10565162951536,431.6316333872123,359.10565162951536,"node"
"img_3.png",283.34015194338895,387.6431816442575,335.20681682986356,395.6431816442575,"node"
"img_3.png",195.49673457240974,433.3563114492036,222.09673495387946,441.3563114492036,"node"
"img_3.png",215.4579009494804,455.525432638166,244.17456812477337,463.525432638166,"node"
"img_3.png",237.6270221384427,475.4865990152366,286.81035648902866,485.4865990152366,"node"
"img_3.png",331.1791291368721,422.4002330716015,348.1124615801094,430.4002330716015,"node"
